year,month,day,radiation_short,radiation_long,temp
1994,8,1,1.53,10.16,26.28
1994,8,2,5.72,10.18,27.61
1994,8,3,5.4,10.2,27.86
1994,8,4,6.94,9.83,28.53
1994,8,5,6.7,9.95,29.17
1994,8,6,6.73,9.96,29.38
1994,8,7,6.67,9.92,29.13
1994,8,8,6.92,9.44,29.3
1994,8,9,6.01,9.94,27.85
1994,8,10,1.96,10.25,26.25
1994,8,11,1.89,10.42,27.01
1994,8,12,5.1,10.31,27.61
1994,8,13,6.43,10.08,28.23
1994,8,14,3.36,10.4,28.51
1994,8,15,4.66,10.25,27.97
1994,8,16,2.93,10.51,27.5
1994,8,17,5.8,9.77,26.82
1994,8,18,5.2,10.07,26.94
1994,8,19,5.73,10,24.38
1994,8,20,6.73,9.26,23.8
1994,8,21,6.84,9.18,22.84
1994,8,22,6.81,8.94,23.15
1994,8,23,6.58,9.21,24.15
1994,8,24,6.21,9.56,25.17
1994,8,25,5.67,10.21,25.7
1994,8,26,4.48,10.16,27.5
1994,8,27,6.24,9.23,26.82
1994,8,28,3.84,10.08,24.97
1994,8,29,5.43,10.08,25.13
1994,8,30,5.99,9.6,27.06
1994,8,31,6.24,9.44,27.32
1994,9,1,6.5,9.48,27.09
1994,9,2,6.23,9.59,25.96
1994,9,3,6.25,9.09,25.55
1994,9,4,5,9.57,26.41
1994,9,5,3.28,9.78,25.47
1994,9,6,4.21,9.58,22.02
1994,9,7,6.53,8.87,22.97
1994,9,8,6.39,8.63,22.55
1994,9,9,5.85,8.89,22.45
1994,9,10,3.95,9.54,23.42
1994,9,11,4.81,8.9,19.85
1994,9,12,4.42,8.67,18.73
1994,9,13,6.17,7.98,17.94
1994,9,14,5.74,7.97,18.7
1994,9,15,5.6,7.96,18.38
1994,9,16,4.64,8.27,18.69
1994,9,17,2.43,9.21,18.71
1994,9,18,5.38,8.86,20.26
1994,9,19,5.21,8.2,20.08
1994,9,20,5.34,8.51,20.81
1994,9,21,5.12,8.85,19.9
1994,9,22,5.49,8.03,18.96
1994,9,23,5.51,7.56,16.82
1994,9,24,3.83,8,14.89
1994,9,25,5.54,7.91,16.69
1994,9,26,5.57,7.73,17.8
1994,9,27,5.57,7.73,17.11
1994,9,28,4.57,8.28,16.95
1994,9,29,3.24,8.87,17.57
1994,9,30,5.37,7.92,16.64
1994,10,1,5.37,7.54,17.22
1994,10,2,5.36,7.3,17.51
1994,10,3,4.38,8.09,17.29
1994,10,4,4.05,8.57,16.09
1994,10,5,4.79,7.78,14.37
1994,10,6,4.98,6.85,15.05
1994,10,7,3.9,7.54,16.27
1994,10,8,5.05,7.46,17.34
1994,10,9,4.31,8.15,16.98
1994,10,10,1.88,8.14,16.52
1994,10,11,1.42,8.3,17.13
1994,10,12,2.99,9.07,19.64
1994,10,13,4.64,7.57,16.21
1994,10,14,4.91,7.23,15.46
1994,10,15,3.22,8.37,15.39
1994,10,16,1.68,8.7,17.54
1994,10,17,2.29,8.44,14.25
1994,10,18,4.17,7.24,12.78
1994,10,19,1.79,8.49,13.84
1994,10,20,3.71,8.13,11.54
1994,10,21,1.37,8.16,10.09
1994,10,22,4.79,6.71,8.36
1994,10,23,4.58,5.92,9.19
1994,10,24,3.35,7.53,10.53
1994,10,25,3.79,6.84,8.94
1994,10,26,4.45,6.74,10.23
1994,10,27,4.22,6.56,10.71
1994,10,28,3.98,6.65,10.82
1994,10,29,4.24,6.58,9.3
1994,10,30,4.15,6.61,6.77
1994,10,31,4.16,6.62,6.45
1994,11,1,3.96,6.55,8.79
1994,11,2,3.65,6.83,8.94
1994,11,3,4.07,6.57,8.07
1994,11,4,3.89,6.69,6.82
1994,11,5,2.82,7.86,10.55
1994,11,6,3.84,6.65,11.71
1994,11,7,3.93,6.58,6.49
1994,11,8,3.77,6.73,8.99
1994,11,9,3.7,7.01,10.63
1994,11,10,3.48,7.1,12.51
1994,11,11,3.61,6.71,11.13
1994,11,12,3.51,6.48,10.9
1994,11,13,3.49,7.07,9.83
1994,11,14,1.85,8.27,9.89
1994,11,15,0.84,8.1,7.04
1994,11,16,2.13,8.16,8.77
1994,11,17,3.15,7.26,10.58
1994,11,18,1.39,7.95,12.77
1994,11,19,3.69,5.92,8.46
1994,11,20,3.56,6.22,6.17
1994,11,21,2.66,6.66,3.54
1994,11,22,3.45,5.94,2.95
1994,11,23,2.28,7.24,5
1994,11,24,1.74,7.71,7.02
1994,11,25,3.08,6.89,4.86
1994,11,26,3.37,6.54,-0.02
1994,11,27,3.37,6.08,-0.49
1994,11,28,2.24,7.07,4.88
1994,11,29,3.28,6.2,7.09
1994,11,30,3.09,6.31,7.68
1994,12,1,2.29,7.61,9.47
1994,12,2,2.46,7.16,1.84
1994,12,3,3.02,6.49,-4.84
1994,12,4,3.1,6.3,-2.38
1994,12,5,2.19,7.17,-0.79
1994,12,6,3.11,6.17,-0.19
1994,12,7,3.06,6.36,3.26
1994,12,8,1.6,7.16,5.15
1994,12,9,2.82,6.36,6.56
1994,12,10,2.68,6.77,3.87
1994,12,11,1.3,7.03,6.05
1994,12,12,1.27,7.19,4.17
1994,12,13,2.93,6.28,-1.58
1994,12,14,2.07,7.33,-1.78
1994,12,15,2.87,6.05,-5.58
1994,12,16,2.54,5.78,-8.82
1994,12,17,2.91,5.93,-6.7
1994,12,18,3.01,5.37,-6.14
1994,12,19,2.7,5.86,-4.83
1994,12,20,3.06,5.41,-1.66
1994,12,21,2.95,5.67,-2.32
1994,12,22,2.89,5.73,-1.84
1994,12,23,2.91,5.64,1.43
1994,12,24,2.91,5.68,3.31
1994,12,25,1.88,6.97,1.23
1994,12,26,1.19,6.17,2.41
1994,12,27,2.38,5.99,-0.52
1994,12,28,3.02,5.66,-1.49
1994,12,29,2.85,5.58,-2.06
1994,12,30,1.61,6.09,-0.94
1994,12,31,2.77,5.84,-1.07
1995,1,1,2.85,5.77,-4.99
1995,1,2,2.75,6.12,-3.54
1995,1,3,0.96,6.17,-1.06
1995,1,4,1.91,6.97,-1.18
1995,1,5,2,6.86,-3.29
1995,1,6,2.77,6.41,-5.57
1995,1,7,2.85,5.93,-0.25
1995,1,8,2.57,5.92,1.47
1995,1,9,3.25,5.56,-0.02
1995,1,10,3.05,7.09,-5.58
1995,1,11,3.01,6.16,-6.52
1995,1,12,2.57,5.94,-5.07
1995,1,13,3.08,5.96,-5.87
1995,1,14,3.09,6.14,-8.68
1995,1,15,3.19,5.59,-6.67
1995,1,16,2.96,5.86,-3.84
1995,1,17,3.33,5.13,-4.14
1995,1,18,3.07,5.45,-3.16
1995,1,19,3.08,5.67,-4.99
1995,1,20,3.45,5.2,-3.49
1995,1,21,1.8,6.77,-0.97
1995,1,22,0.9,7,1.17
1995,1,23,3.58,5.64,-1.03
1995,1,24,3.51,5.01,-5.61
1995,1,25,3.36,4.99,-5.7
1995,1,26,3.48,4.75,-5.89
1995,1,27,3.7,4.66,-7.76
1995,1,28,3.64,4.74,-8.35
1995,1,29,3.34,5.19,-7.42
1995,1,30,3.64,4.81,-10.2
1995,1,31,3.46,4.99,-8.26
1995,2,1,3.7,4.69,-6.52
1995,2,2,2.92,5.69,-3.64
1995,2,3,3.63,5.21,-3.18
1995,2,4,3.06,5.81,-3.58
1995,2,5,3.9,4.74,-5.44
1995,2,6,3.72,4.95,-4.38
1995,2,7,3.91,4.95,-1.5
1995,2,8,3.29,6.22,0.89
1995,2,9,3.85,6.23,1.81
1995,2,10,3.9,5.61,0.4
1995,2,11,3.75,5.98,2.99
1995,2,12,1.33,7.55,2.45
1995,2,13,4.23,5.74,0.13
1995,2,14,4.45,5.08,-2.03
1995,2,15,3.88,5.47,-2.04
1995,2,16,4.48,5.02,-2.29
1995,2,17,4.6,4.91,-1.93
1995,2,18,2.57,6.46,0.07
1995,2,19,4.65,4.96,1.53
1995,2,20,4.43,5.08,0.11
1995,2,21,4.53,4.88,-0.3
1995,2,22,4.64,5.7,1.05
1995,2,23,4.74,5.11,0.35
1995,2,24,3.72,6.8,1.66
1995,2,25,3.21,6.81,2.42
1995,2,26,4.43,5.55,0.53
1995,2,27,4.74,5.08,0.14
1995,2,28,2.85,7.13,1.67
1995,3,1,4.55,5.74,0.81
1995,3,2,4,6.26,2.51
1995,3,3,4.19,6.52,1.12
1995,3,4,3.2,6.26,-1.21
1995,3,5,5.16,5.34,0.05
1995,3,6,4.75,5.65,3.55
1995,3,7,4.73,5.51,5.73
1995,3,8,5.17,5.45,5.88
1995,3,9,2.01,7.31,5.95
1995,3,10,4.71,7.47,5.03
1995,3,11,4.63,6.79,3.58
1995,3,12,3.3,7.15,2.26
1995,3,13,5.13,6.03,3.01
1995,3,14,4.38,6.32,5.09
1995,3,15,4.92,6.17,5.77
1995,3,16,2.5,8.49,9.81
1995,3,17,3.88,6.33,-0.58
1995,3,18,5.61,6.42,-0.68
1995,3,19,6.07,6.09,1.53
1995,3,20,5.71,5.77,5.63
1995,3,21,4.82,6.94,10.01
1995,3,22,2,7.55,7.03
1995,3,23,4.12,7.72,9.54
1995,3,24,3.2,7.44,7.12
1995,3,25,2.38,7.67,3.3
1995,3,26,6.31,6.07,3.22
1995,3,27,4.71,6.25,4.35
1995,3,28,5.37,5.8,3.46
1995,3,29,4.76,7.13,7.76
1995,3,30,3.28,7.34,7.7
1995,3,31,4.97,6.9,6.16
1995,4,1,6.1,5.67,3.59
1995,4,2,6.16,5.77,1.69
1995,4,3,6.46,5.46,2.58
1995,4,4,6.33,5.76,5.95
1995,4,5,6.03,6.55,7.44
1995,4,6,5.67,6.68,7.78
1995,4,7,6.31,5.72,8.34
1995,4,8,5.85,7.04,11.69
1995,4,9,2.66,7.38,10.12
1995,4,10,5.68,6.84,5.92
1995,4,11,4.43,7.76,7.77
1995,4,12,6.47,6.66,6.65
1995,4,13,6.59,6.25,9.04
1995,4,14,3.47,7.88,10.11
1995,4,15,5.93,7.39,9.78
1995,4,16,6.83,6.68,12.18
1995,4,17,6.16,7.63,12.85
1995,4,18,5.59,7.89,14.84
1995,4,19,7.09,6.45,9.4
1995,4,20,7.5,6.13,9.09
1995,4,21,3.5,7.69,10.84
1995,4,22,2.99,7.88,16.35
1995,4,23,6.42,7.69,11.39
1995,4,24,4.67,7.97,11.3
1995,4,25,7.41,7.17,12.11
1995,4,26,7.69,6.75,10.61
1995,4,27,5.01,8.13,12.13
1995,4,28,7.76,7.16,14.55
1995,4,29,5.1,8.29,14.04
1995,4,30,6.86,8.23,14.43
1995,5,1,2.23,8.18,13.57
1995,5,2,4.93,7.85,15.4
1995,5,3,6.83,7.52,12.58
1995,5,4,4.49,7.67,8.96
1995,5,5,7.3,6.91,11
1995,5,6,7.29,7.31,14.66
1995,5,7,7.18,7.26,15.65
1995,5,8,7.08,7.4,16.83
1995,5,9,7.16,7.52,17.18
1995,5,10,2.67,8.55,14.05
1995,5,11,7.07,7.8,11.51
1995,5,12,7.71,6.78,12.55
1995,5,13,2.24,7.93,10.92
1995,5,14,2.18,8.43,11.19
1995,5,15,2.02,8.53,12.38
1995,5,16,5.64,8.7,15.11
1995,5,17,7.56,7.68,17.36
1995,5,18,7.95,7.18,18.21
1995,5,19,5.09,8.31,16.74
1995,5,20,1.57,8.8,16.79
1995,5,21,3.68,9.22,15.84
1995,5,22,8.09,7.71,14.85
1995,5,23,8.06,7.55,16.19
1995,5,24,6.68,8.26,17.24
1995,5,25,3.17,9.14,17.28
1995,5,26,5.47,8.15,16.83
1995,5,27,7.8,7.47,15.88
1995,5,28,1.29,8.33,14.9
1995,5,29,6.5,8.6,16.65
1995,5,30,7.4,8.03,16.57
1995,5,31,7.58,8.03,16.55
1995,6,1,7.76,7.76,18.88
1995,6,2,5.28,8.89,18.53
1995,6,3,2.62,8.82,17.95
1995,6,4,5.75,8.62,16
1995,6,5,8.17,8.38,17.22
1995,6,6,7.77,8.16,18.84
1995,6,7,7.41,8.31,17.59
1995,6,8,6.73,8.43,16.79
1995,6,9,3.49,9.31,16.92
1995,6,10,5.65,9.03,17.96
1995,6,11,4.36,9.4,16.4
1995,6,12,3.51,9.29,16.29
1995,6,13,4.42,9.11,16.59
1995,6,14,4.96,9.05,17.83
1995,6,15,5.36,8.73,18.95
1995,6,16,6.56,8.54,20.7
1995,6,17,4.49,9.26,20.32
1995,6,18,2.15,9.15,18.5
1995,6,19,5.11,9.25,20.24
1995,6,20,6.84,8.83,21.62
1995,6,21,3.45,9.44,18.33
1995,6,22,3.11,9.26,17.53
1995,6,23,6.05,9.01,20.98
1995,6,24,6.79,8.81,22.59
1995,6,25,5.06,9.81,21.86
1995,6,26,6.17,9.17,22.09
1995,6,27,5.9,9.06,21.27
1995,6,28,5.81,9.44,22.26
1995,6,29,6.65,8.49,22.71
1995,6,30,2.82,9.26,21.42
1995,7,1,4.87,9.69,22.93
1995,7,2,1.86,9.11,19.83
1995,7,3,3.46,9.25,20.82
1995,7,4,3.55,9.38,20.34
1995,7,5,4.05,8.99,20.65
1995,7,6,3.73,9.07,20.88
1995,7,7,1.9,9.35,21.29
1995,7,8,3.63,9.95,23.75
1995,7,9,4.85,9.83,25.09
1995,7,10,3.73,10.06,25.72
1995,7,11,4.2,10.03,25.41
1995,7,12,5.63,10.14,26.11
1995,7,13,5.59,9.99,26.73
1995,7,14,5.47,10.05,26.97
1995,7,15,4.13,10.21,26.48
1995,7,16,3.39,10.22,25.75
1995,7,17,6.09,9.56,21.9
1995,7,18,4.83,9.94,21.45
1995,7,19,1.86,9.74,20.89
1995,7,20,5.41,9.87,25.08
1995,7,21,2.36,10.1,24.32
1995,7,22,4.15,10.24,25.69
1995,7,23,2.07,9.9,24.12
1995,7,24,6.47,9.86,25.2
1995,7,25,5.19,10.02,25.51
1995,7,26,7.06,9.63,24.75
1995,7,27,6.75,9.5,25.38
1995,7,28,6.96,9.28,25.78
1995,7,29,6.97,9.47,25.48
1995,7,30,6.62,9.88,25.66
1995,7,31,5.11,10.17,26.27
1995,8,1,5.15,10.45,27.09
1995,8,2,5.53,10.19,27.58
1995,8,3,7,9.73,27.57
1995,8,4,6.33,9.71,27.58
1995,8,5,6.13,9.8,28.13
1995,8,6,6.09,9.86,28.07
1995,8,7,6.96,9.74,28.39
1995,8,8,5.39,9.99,27.12
1995,8,9,3.02,10.19,26.01
1995,8,10,5.41,9.98,26.3
1995,8,11,7.11,9.73,27.1
1995,8,12,6.01,9.76,28.49
1995,8,13,6.04,9.95,29.02
1995,8,14,6.18,9.95,29.56
1995,8,15,2.98,10.13,27.7
1995,8,16,6.51,10,27.27
1995,8,17,6.48,9.74,27.55
1995,8,18,6.32,9.63,28
1995,8,19,3.16,10.12,26.23
1995,8,20,2,10,24.95
1995,8,21,2.54,9.87,25.01
1995,8,22,5.38,9.58,25.65
1995,8,23,2.54,9.89,25.07
1995,8,24,2.98,10.07,25.34
1995,8,25,3.69,10.12,26.03
1995,8,26,3.08,10.02,25.19
1995,8,27,4.75,9.4,23.7
1995,8,28,5.23,9.43,22.64
1995,8,29,5.86,9.37,23.77
1995,8,30,1.51,9.63,23.3
1995,8,31,5.38,9.63,24.17
1995,9,1,5.67,9.63,22.17
1995,9,2,1.88,9.84,23.67
1995,9,3,3.18,9.85,22.43
1995,9,4,6.74,8.66,20.03
1995,9,5,5.73,8.32,19.81
1995,9,6,2.89,9.25,19.59
1995,9,7,2.35,9.64,20.4
1995,9,8,1.96,9.48,18.78
1995,9,9,2.24,9.03,19.18
1995,9,10,3.94,8.9,19.6
1995,9,11,3.31,8.89,15.75
1995,9,12,5.36,8.22,16.39
1995,9,13,1.75,8.3,15.01
1995,9,14,5.12,8.24,16.45
1995,9,15,5.3,7.99,17.96
1995,9,16,5,7.97,15.94
1995,9,17,5.36,7.69,14.42
1995,9,18,5.89,7.21,13.57
1995,9,19,5.11,7.95,14.24
1995,9,20,3.55,8.39,14.08
1995,9,21,4.86,8.05,15.68
1995,9,22,4.35,7.99,16.6
1995,9,23,1.07,8.52,18.55
1995,9,24,4.12,9.07,19.89
1995,9,25,3.93,9.2,18.45
1995,9,26,4.62,7.96,15.57
1995,9,27,4.75,7.79,13.24
1995,9,28,5.38,7.45,14.06
1995,9,29,5.04,7.93,15.69
1995,9,30,2.84,8.47,16.42
1995,10,1,1.02,8.68,16.9
1995,10,2,4.98,8.06,16.75
1995,10,3,3.81,8.56,16.76
1995,10,4,3.59,8.58,15.64
1995,10,5,3.62,8.38,13.14
1995,10,6,5.05,7.4,9.09
1995,10,7,3.22,8.2,10.76
1995,10,8,5,7.69,12.04
1995,10,9,3.77,8.19,13.44
1995,10,10,4.79,7.23,13.28
1995,10,11,5.02,7.09,14.24
1995,10,12,4.83,7.02,15.24
1995,10,13,4.86,7.29,15.83
1995,10,14,4.76,7.76,17.1
1995,10,15,0.83,8.69,17.57
1995,10,16,3.73,7.35,12.9
1995,10,17,4.71,6.96,12.81
1995,10,18,3.69,7.95,12.49
1995,10,19,3.23,8.41,12.93
1995,10,20,4.24,7.47,11.65
1995,10,21,2.49,8.27,12.61
1995,10,22,4.19,7.13,12.36
1995,10,23,4.15,7.32,13.88
1995,10,24,1.98,8.15,12.05
1995,10,25,4.33,6.51,8.3
1995,10,26,4.03,6.75,9.5
1995,10,27,3.91,6.92,11
1995,10,28,3.34,7.62,11.83
1995,10,29,3.99,6.47,12.07
1995,10,30,3,7.14,10.07
1995,10,31,2.52,7.99,7.69
1995,11,1,3.84,7.19,2.49
1995,11,2,3.99,6.63,2.49
1995,11,3,3.99,6.68,7.11
1995,11,4,3.98,6.61,8.38
1995,11,5,3.74,6.68,8.57
1995,11,6,3.27,6.87,10.29
1995,11,7,3.17,7.08,7.15
1995,11,8,2.48,7.57,-0.13
1995,11,9,3.81,6.63,0.89
1995,11,10,2.67,7.4,3.82
1995,11,11,3.84,6.13,2.77
1995,11,12,3.73,6.45,6.77
1995,11,13,2.55,7.35,9.04
1995,11,14,3.51,6.72,6.14
1995,11,15,3.65,6.43,1.5
1995,11,16,3.66,6.14,3.4
1995,11,17,3.67,5.81,4.82
1995,11,18,3.53,5.97,7.56
1995,11,19,2.16,7.27,6.83
1995,11,20,3.45,5.66,1.48
1995,11,21,3.41,5.67,0.05
1995,11,22,2.84,6.43,3.1
1995,11,23,2.6,6.67,1.22
1995,11,24,1.91,7.11,-0.12
1995,11,25,3.21,5.62,1.21
1995,11,26,2.71,6.04,3.2
1995,11,27,3.19,5.36,-1.29
1995,11,28,3.15,5.48,-0.64
1995,11,29,3.16,5.45,1.71
1995,11,30,3.15,5.48,0.35
1995,12,1,3.3,4.96,-1.11
1995,12,2,3.15,5.35,-0.86
1995,12,3,2.51,5.93,-0.9
1995,12,4,2.51,5.76,-1.84
1995,12,5,2.36,6.44,-3.76
1995,12,6,3.11,4.81,-4.69
1995,12,7,2.97,5.38,-3.76
1995,12,8,3.09,4.94,-3.59
1995,12,9,2.65,4.85,-2.38
1995,12,10,2.83,5.28,-1.77
1995,12,11,2.95,5.95,0.09
1995,12,12,2.89,5.75,1.68
1995,12,13,2.18,6.18,0.98
1995,12,14,2.14,6.66,1.04
1995,12,15,2.14,6.54,-0.6
1995,12,16,2.07,6.71,-1.93
1995,12,17,2.75,5.38,-3.14
1995,12,18,1.83,6.22,-5.13
1995,12,19,2.95,5,-2.71
1995,12,20,2.71,5.5,-1.88
1995,12,21,3.2,5.02,-2.67
1995,12,22,3.27,5.32,-2.88
1995,12,23,2.39,5.57,-0.93
1995,12,24,2.55,6.16,-4.75
1995,12,25,3.1,5.19,-8.75
1995,12,26,3.24,4.74,-7.9
1995,12,27,3.1,4.75,-4.08
1995,12,28,2.57,5.76,-0.95
1995,12,29,2.84,5.08,-3.83
1995,12,30,3.23,4.71,-7.49
1995,12,31,2.5,5.72,-4.06
1996,1,1,2.88,5.03,-5.52
1996,1,2,2.87,5.74,-1.81
1996,1,3,2.7,6.03,-4.33
1996,1,4,2.58,6.13,-8.2
1996,1,5,1.93,7.31,-1.96
1996,1,6,2.35,6.77,2.64
1996,1,7,1.33,6.21,2.9
1996,1,8,2.47,6.35,-4.45
1996,1,9,3.19,5.43,-8
1996,1,10,3.39,4.66,-6.66
1996,1,11,3.42,4.68,-5.84
1996,1,12,3.4,4.85,-2.17
1996,1,13,1.93,6.57,1.04
1996,1,14,0.79,7.37,4.49
1996,1,15,0.12,6.92,-0.18
1996,1,16,3.03,5.75,-5.16
1996,1,17,2.45,6.24,-6.09
1996,1,18,2.94,6.21,-5.53
1996,1,19,2.93,6.28,-5.59
1996,1,20,3.23,5.2,-4.63
1996,1,21,2.58,5.44,-4.49
1996,1,22,2.74,6.02,-2.98
1996,1,23,3.18,5.65,-4.01
1996,1,24,3.4,4.77,-7.43
1996,1,25,2.99,5.55,-7.92
1996,1,26,3.46,4.71,-9.51
1996,1,27,3.75,5.05,-6.6
1996,1,28,2.57,5.79,-2.63
1996,1,29,3.4,5.69,-2.11
1996,1,30,3.65,4.64,-6.98
1996,1,31,3.72,4.83,-7.51
1996,2,1,3.35,5.18,-8.73
1996,2,2,3.57,5.67,-11.19
1996,2,3,3.28,5.89,-7.56
1996,2,4,2.64,6.65,-3.55
1996,2,5,3.88,5.78,-5.42
1996,2,6,3.47,6.29,-8.71
1996,2,7,3.46,6.79,-5.16
1996,2,8,1.9,7.09,-3.28
1996,2,9,2.54,6.78,-6.83
1996,2,10,3.64,6.36,-7.49
1996,2,11,3.74,6.49,-3.58
1996,2,12,3.9,6.99,3.25
1996,2,13,3.7,7.01,6.51
1996,2,14,3.31,6.94,4.89
1996,2,15,3.63,6.86,2.78
1996,2,16,3.35,6.6,-1.65
1996,2,17,2.39,6.88,-0.13
1996,2,18,2.57,6.51,-1.12
1996,2,19,4.12,5.37,-3.08
1996,2,20,4.31,5.4,-3.59
1996,2,21,4.46,4.76,-4.84
1996,2,22,4.43,5.01,-4.34
1996,2,23,4.5,4.87,-2.71
1996,2,24,3.76,6.08,-1.47
1996,2,25,3.17,5.69,-0.24
1996,2,26,4.46,5.4,-0.22
1996,2,27,4.75,4.62,-2.01
1996,2,28,4.72,5.39,-2.05
1996,2,29,2.33,6.48,-0.35
1996,3,1,4.6,5.7,-0.23
1996,3,2,4.77,5.34,-0.75
1996,3,3,5.09,4.8,-0.48
1996,3,4,4.49,5.29,0.99
1996,3,5,4.85,5.5,0.56
1996,3,6,4.49,5.55,2.16
1996,3,7,1.28,7.52,6.75
1996,3,8,5.3,5.36,1.49
1996,3,9,4.04,6.34,0.41
1996,3,10,5.26,5.38,0.64
1996,3,11,4.81,5.81,-0.81
1996,3,12,3.76,6.16,-1.46
1996,3,13,5.51,4.95,2.52
1996,3,14,2.93,6.64,5.56
1996,3,15,2.05,6.29,2.7
1996,3,16,1.94,6.38,3.68
1996,3,17,3.59,7.15,4.77
1996,3,18,5.84,5.55,1.03
1996,3,19,5.69,4.96,-0.21
1996,3,20,5.2,6.19,2.64
1996,3,21,1.02,7.02,4.69
1996,3,22,3.35,7.22,6.15
1996,3,23,1.98,7.5,2.45
1996,3,24,2.87,6.17,2.9
1996,3,25,5.64,6.32,3.91
1996,3,26,6.16,6.68,4.54
1996,3,27,4.44,6.51,6.82
1996,3,28,2.87,6.89,4.84
1996,3,29,2.43,7.22,6.57
1996,3,30,2.43,7.72,9.85
1996,3,31,4.17,6.43,3.64
1996,4,1,5.34,6.8,1.87
1996,4,2,6.49,5.47,-0.08
1996,4,3,6.47,5.45,-0.29
1996,4,4,6.72,5.38,1.29
1996,4,5,6.48,5.36,4.43
1996,4,6,1.9,7.52,6.33
1996,4,7,6.01,6.57,7.67
1996,4,8,6.44,6.54,6.11
1996,4,9,4.09,6.66,6.1
1996,4,10,5.37,6.1,4.81
1996,4,11,7.1,5.67,2.21
1996,4,12,6.6,5.83,2.89
1996,4,13,6.51,6.13,4.78
1996,4,14,4.56,6.28,6.37
1996,4,15,5.74,6.08,7.6
1996,4,16,7.01,6.98,8.97
1996,4,17,2.07,7.67,10.01
1996,4,18,7.52,6.14,6.51
1996,4,19,5.95,6.82,6.85
1996,4,20,5.29,7.01,6.92
1996,4,21,7.4,6.39,6.94
1996,4,22,7.46,6.29,9.36
1996,4,23,7.47,6.99,11.82
1996,4,24,7.42,6.78,12.58
1996,4,25,5.22,8.09,13.59
1996,4,26,7.52,7.52,14.89
1996,4,27,7.18,7.9,16.59
1996,4,28,3.58,7.81,16.91
1996,4,29,1.32,8.06,13.87
1996,4,30,1.14,9.13,16.03
1996,5,1,3.59,8.57,14.62
1996,5,2,7.58,7.24,13.67
1996,5,3,3.36,8.02,13.64
1996,5,4,1.33,7.88,11.41
1996,5,5,7.72,7.03,12.25
1996,5,6,5.4,7.48,10.43
1996,5,7,2.27,7.79,11.57
1996,5,8,5.32,8.04,12.48
1996,5,9,6.83,7.03,12.15
1996,5,10,7.32,7.23,13.86
1996,5,11,4.36,8.45,14.03
1996,5,12,7.64,6.95,12.95
1996,5,13,5.93,7.73,15.89
1996,5,14,6.65,7.87,15.88
1996,5,15,7.13,7.35,17.01
1996,5,16,6.85,7.53,19.19
1996,5,17,6.06,8.18,18.53
1996,5,18,6.76,7.88,16.62
1996,5,19,3.91,8.61,17.38
1996,5,20,2.73,8.97,17.02
1996,5,21,6.52,8.42,16.43
1996,5,22,8.16,7.49,15.43
1996,5,23,6.52,8.08,18.11
1996,5,24,6.89,7.97,20.06
1996,5,25,6.65,7.89,20.75
1996,5,26,3.79,8.76,19.55
1996,5,27,5.11,8.72,20.05
1996,5,28,4.95,9.18,19.92
1996,5,29,2.76,9.12,18.07
1996,5,30,5.11,9.26,19.67
1996,5,31,6.86,8.37,21.31
1996,6,1,6.26,8.6,22.12
1996,6,2,5.74,9.11,24.18
1996,6,3,2.47,9.55,20.09
1996,6,4,7.37,8.88,20.73
1996,6,5,7.41,8.57,19.24
1996,6,6,6.74,8.59,20.25
1996,6,7,1.62,9.31,18.47
1996,6,8,3.52,9.63,20.34
1996,6,9,4.24,9.61,20.43
1996,6,10,2.25,9.48,19.67
1996,6,11,3.85,9.57,20.79
1996,6,12,5.31,9.63,21.55
1996,6,13,5.82,9.08,21.63
1996,6,14,5.37,9.56,22.41
1996,6,15,6.22,9.35,24.18
1996,6,16,6.48,9.85,25.12
1996,6,17,1.21,9.62,22.72
1996,6,18,3.71,9.13,18.75
1996,6,19,4.2,9.01,18.89
1996,6,20,1.71,9.47,19.15
1996,6,21,5.07,9.61,20.89
1996,6,22,4.14,9.61,21.63
1996,6,23,4.31,9.6,20.95
1996,6,24,1.22,8.98,18.04
1996,6,25,1.72,9.03,16.97
1996,6,26,4.28,9.44,18.95
1996,6,27,1.3,9.12,18.41
1996,6,28,4.57,9.73,22.23
1996,6,29,2.08,9.96,22.38
1996,6,30,3.87,9.11,20.64
1996,7,1,6.86,9.26,23.06
1996,7,2,6.5,9.52,23.13
1996,7,3,5.83,9.76,21.61
1996,7,4,1.02,9.42,18.98
1996,7,5,3.31,10.05,21.34
1996,7,6,6.18,9.24,18.41
1996,7,7,4.79,9.1,17.46
1996,7,8,5.91,8.91,16.9
1996,7,9,4.46,9.1,16.79
1996,7,10,3.54,9.23,16.42
1996,7,11,3.46,9.54,17.03
1996,7,12,2.04,9.42,17.67
1996,7,13,3.43,9.81,21.12
1996,7,14,3.62,9.89,23.37
1996,7,15,3.31,9.96,23.37
1996,7,16,6.14,10.13,24.76
1996,7,17,6.19,9.87,24.74
1996,7,18,6.91,9.72,25.95
1996,7,19,6.47,10.03,26.74
